y_noise
"[ 8.45178702e-01  2.05133169e-01 -4.74454647e-01 -1.05706845e+00
  3.50623480e-01  7.73546138e-01 -1.52458194e-01  1.41982360e-01
 -8.38001582e-02 -3.36570235e-01 -4.84587872e-01 -3.14714368e-02
 -3.56126373e-01  2.00570520e-01 -1.38961074e+00 -1.94880783e+00
 -2.02585366e+00 -1.80587466e+00 -1.28881795e+00 -1.61567512e+00
 -2.48208244e+00 -1.26092418e+00 -5.98743922e-01 -6.09023939e-02
 -5.50292950e-01 -6.35488953e-01 -7.14828302e-01 -9.76347655e-01
 -1.00000085e+00 -1.52150359e+00 -1.18736227e+00 -1.21080721e+00
 -1.32039398e+00 -1.73550241e+00 -7.72886853e-01 -1.72670266e+00
 -2.12906940e+00 -2.13468800e+00 -2.65624787e+00 -1.51360939e+00
 -3.71554781e-01 -1.64186395e-01 -1.45731197e+00 -2.20923922e+00
 -2.95192274e+00 -1.55540444e+00 -1.98247295e+00 -1.79341403e+00
 -1.36862459e+00 -1.68156964e-01 -8.05720700e-01 -1.06175158e+00
 -1.37830728e+00 -9.98284828e-01  1.54070473e-01 -4.25923121e-01
  9.91786394e-02  3.04217438e-01  8.76344920e-01 -1.68353490e-01
 -7.76495183e-01 -5.45646369e-01 -1.56837846e+00 -6.62008094e-01
 -9.17541921e-01 -7.60944754e-01 -1.07259310e+00 -7.47367288e-01
 -1.05853731e+00 -1.62235053e+00 -1.23388362e+00 -1.10763343e+00
 -1.32094642e+00 -2.20428793e+00 -2.19231150e+00 -2.76922410e+00
 -3.19589187e+00 -2.26047835e+00 -2.12135397e+00 -2.16801483e+00
 -1.35292688e+00 -1.98670080e+00  2.02362394e-01 -4.22218063e-01
 -9.44916192e-01 -3.00039106e-01 -6.20935419e-01 -1.14423916e+00
 -1.04459436e+00 -8.73222648e-01 -1.03131096e+00 -2.04665008e+00
 -2.07774122e+00 -1.05710729e+00 -5.90248269e-01 -5.57127878e-01
 -5.31195753e-01 -5.41229171e-01 -2.05968793e+00 -1.72431413e+00
 -5.46308203e-01 -5.51947940e-01 -1.16044217e+00 -8.62298531e-01
 -1.13023923e+00 -8.63391649e-01 -7.48061393e-01 -1.36255507e+00
 -2.73503406e+00 -2.17665416e+00 -1.10566745e+00  1.29915232e-01
  7.37794643e-01  1.24578586e-01  1.69684970e-01 -7.85812098e-01
 -2.91190039e-01  3.84166339e-01  5.90138530e-01 -6.96802949e-01
 -1.24111473e+00 -1.15762496e+00 -3.75846025e-01 -5.31196333e-01
  7.04932174e-02 -6.27576274e-01 -8.49083794e-01  2.17769238e-01
  3.45592388e-01  7.83506659e-01  2.37766805e+00  1.98837112e+00
  1.48629445e+00  2.22942736e+00  1.77963667e+00  1.79731831e+00
  6.53896837e-01  1.55071893e+00  1.92423982e+00  1.72221837e+00
  1.37585593e+00  1.56898626e+00  1.12471062e+00  1.89769681e-01
  4.10438577e-01  1.20238460e+00  1.81847742e+00  1.13877197e+00
  1.12701532e+00  1.61076438e+00  7.44564152e-01  1.47604085e+00
  5.89921883e-01  1.77769427e+00  1.28323048e+00 -5.52370171e-01
  2.91996721e-01  3.46329692e-01  9.29479538e-01  1.22663780e-01
  7.05593257e-01  4.86283232e-01  8.40618065e-01  2.48793758e-01
  1.05779673e+00  4.46257020e-01  4.39184373e-01  1.08377976e+00
  6.11467273e-01 -8.25540926e-01 -5.26321114e-01 -2.41226843e-01
 -7.12653504e-01 -5.79631204e-01 -1.90131898e+00 -1.45467474e+00
 -1.54932507e+00 -1.09292545e+00 -5.85548851e-01  4.41524239e-01
  6.14062737e-01  9.30147495e-01  6.05564458e-01  1.45540687e-01
  3.09395024e-01 -5.54504749e-01 -3.43999286e-02  1.00362769e-01
  9.25416107e-01 -1.80141637e-01  3.68244121e-01 -1.14116693e+00
 -1.02396326e+00 -1.14574964e+00 -1.23003118e+00 -4.99173941e-01
 -3.80349408e-01  6.42511390e-01 -4.16638458e-01 -1.74445277e+00
 -1.56300063e+00 -1.46448336e+00 -1.79876225e+00 -1.06500800e+00
 -1.37880327e+00 -2.08557612e-01 -7.31714577e-01 -9.68979357e-02
  5.05292586e-01 -5.44573365e-02 -4.95029698e-01 -7.48324361e-01
 -5.09218332e-01 -4.64241716e-01 -1.31868319e+00 -7.70865625e-01
  3.56529354e-01  8.14211333e-01  1.14424574e+00  4.10834475e-01
  1.27604862e+00  1.02447979e+00 -6.47748598e-01  2.42326249e-01
  8.53135361e-01 -9.60901637e-02 -1.23369274e+00 -4.28645180e-01
 -4.52025428e-01  1.32489241e-01 -2.59391407e-02 -3.45862580e-01
  2.54145872e-01  2.24770862e-01 -4.75747626e-01  4.28625143e-01
 -6.45679603e-01 -7.01414522e-01 -8.64635313e-01 -9.26658344e-01
  5.12220375e-02 -9.28021054e-01 -6.61683836e-01 -6.45405059e-01
  9.97281885e-02 -6.34971916e-01 -7.99065316e-01 -1.09311619e+00
 -1.35992553e+00 -1.28279871e+00 -2.43075982e-01 -1.74970617e+00
 -2.42769869e+00 -2.94872461e+00 -1.87900766e+00 -3.02721209e+00
 -2.62091345e+00 -1.14246758e+00 -1.42895024e+00 -2.65199532e-01
 -1.35935174e-01  2.66302717e-01 -7.10378718e-01 -1.57139709e+00
 -8.21554485e-01  3.42370045e-01 -5.51342416e-01  7.71968889e-02
 -1.45106593e+00 -8.72130572e-01 -1.44206126e+00 -1.50983542e+00
 -1.27784762e+00 -1.34345172e+00 -7.26866458e-01 -1.78379347e-01
 -2.94446474e-01 -1.16954924e+00 -1.19810001e+00 -2.64470230e-01
 -1.62811854e+00 -1.52100591e+00 -8.47911499e-01 -9.48752652e-01
 -5.83480596e-01 -7.97405555e-01 -9.59765938e-01  1.16563670e-03
  2.23118176e-01  5.18620847e-01 -1.01843080e+00 -1.16504298e+00
 -7.48912109e-01 -7.29445747e-01 -9.61912012e-01 -2.03885726e+00
 -2.14854258e+00 -4.10421564e-01 -1.10980415e-01 -1.77555311e+00
 -1.50196986e+00 -5.61174184e-01 -3.46529711e-01 -1.89724536e+00
 -1.00402796e+00 -1.35114576e+00 -9.08865217e-01 -2.47856899e-01
 -8.99767988e-01 -1.23903697e+00 -1.80382872e+00 -1.63604087e+00
 -9.05224027e-01 -5.10268822e-01  2.15862688e-01 -7.82761535e-01
 -1.04880260e+00 -1.19365297e+00 -8.56245854e-01 -4.90275301e-01
  4.36785729e-03  1.39185980e-01 -7.89496595e-01 -7.79054485e-03
  3.23279046e-01 -1.04457202e+00 -1.03164494e+00 -3.50020152e-01
 -1.51866261e+00 -1.24517150e+00 -9.69177167e-01 -1.34085288e+00
 -1.57191112e+00 -1.48622654e+00 -2.20505032e+00 -1.97783479e+00
 -1.82706713e+00 -1.09275838e+00 -1.87885070e+00 -5.35599670e-01
 -1.27150454e-01 -5.04834471e-01 -6.30629727e-01 -3.44291012e-01
  1.85503066e-02 -2.22495177e-01 -9.11653516e-01 -9.95543411e-01
 -1.08517130e+00 -1.76251129e+00 -9.82795536e-01 -1.65869110e+00
 -1.98446139e+00 -1.74156467e+00 -2.31671323e+00 -1.46639368e+00
 -1.52545769e+00 -2.31849396e+00 -2.37131574e+00 -2.70663311e+00
 -2.54099192e+00 -2.30406670e+00 -1.67108009e+00 -1.51717788e+00
 -2.76195137e+00 -1.94886929e+00 -2.45006903e+00 -1.39118483e+00
 -1.26089738e+00 -1.45491879e+00 -1.50988860e+00 -1.85600588e+00
 -1.74868381e+00 -1.74375790e+00 -9.19567570e-01 -1.81193938e+00
 -1.45199038e+00 -1.15696700e+00 -1.08583516e+00 -3.78811512e-01
 -1.27554183e+00 -1.36574073e+00 -2.17406408e+00 -2.10540987e+00
 -1.93620867e+00 -7.24554943e-01 -1.56106106e+00 -1.21597569e+00
 -7.37649602e-01 -9.38318325e-01 -4.11630962e-01 -1.14552877e+00
 -1.19562704e+00 -1.87927304e+00 -2.63788047e+00 -2.27568216e+00
 -2.02083959e+00 -1.29285641e+00 -3.95228334e-01  7.04656513e-01
  2.82946240e-01 -7.61552157e-01  2.04103213e-02 -1.12482725e+00
 -2.87772059e-01 -2.63562275e-01 -1.57692134e+00 -9.18740469e-02
 -5.41398888e-01 -1.15816110e+00 -5.02908108e-01 -4.46109849e-01
 -3.95717042e-01 -5.58931754e-01 -7.60841225e-01  1.30717467e-02
 -2.96572542e-01 -3.47058565e-01 -1.19509505e+00  2.88419208e-01
  1.35322976e+00  5.26652356e-01  4.66343405e-01 -1.29473963e-01
  6.65710351e-02  5.78455468e-02  3.51606563e-01  1.61513677e-01
  1.65661645e+00 -1.41627089e-01 -3.51275888e-01 -1.59338202e+00
 -1.00395750e+00 -1.38839214e+00 -9.29800215e-01  1.38003130e-01
 -6.23020641e-01  1.57384152e-01  2.94781127e-01  4.79190105e-01
  5.86609095e-01  2.47142807e-01 -1.43650625e+00 -1.61410547e-01
 -7.47710922e-01 -3.69440195e-01  1.43576424e+00  9.33092500e-01
  9.34802096e-01  2.50730971e-01  3.98272812e-01  3.17651621e-01
  6.25373444e-01  3.08843415e-01  5.25430297e-01 -9.35222806e-01
 -2.72431906e-01 -4.48741098e-01 -7.27854232e-02 -8.23460732e-01
 -9.52779376e-01 -5.22398997e-02 -5.99690798e-01  4.86249192e-01
  1.04606982e+00  4.08765163e-01 -1.73488720e-01  1.33808776e-01
 -2.55793368e-01 -1.66932621e-02  1.23128090e+00  3.65541685e-01
  1.07009145e+00  8.19121059e-01 -1.21133792e-01 -1.47104832e+00
 -1.06393474e-01 -3.70458158e-01 -1.15242563e+00  3.42255579e-01
 -6.26099364e-02 -5.49549507e-01  8.97821347e-01  7.01556596e-01
  4.91797251e-01  6.05877371e-01  7.21992919e-01  7.58707498e-01
  2.20947528e-01 -2.91955872e-01  2.63020122e-01  4.06005772e-01
  7.25532669e-01 -5.45456847e-01 -8.10956955e-02 -6.40092151e-01
  4.40523661e-01  3.12872853e-01  1.15713131e+00  9.85996563e-01
  4.20953660e-01  7.59516274e-01  6.62997677e-01 -2.90385961e-01
 -4.38727337e-01 -2.81737121e-01  1.27944339e+00  3.22391480e-01
  1.13229300e+00  1.83548130e+00  9.10958183e-01  2.63548422e+00
  2.05974125e+00  1.51958861e+00  2.09770397e+00  1.31715188e+00
  1.63679697e+00  8.18957152e-01  1.49223600e-01  2.66913021e-01
  1.10753852e+00  1.08567544e+00  5.23380701e-01  7.86455251e-01
  1.24202053e+00  1.08274014e-01  2.54126519e-01  1.74651504e+00
  1.54692474e+00  1.30181053e+00  1.18144322e+00  1.92186591e+00
  1.28871485e+00  1.70045829e+00  2.37895512e+00  2.84427530e+00
  2.34978820e+00  2.18534636e+00  3.41029795e+00  2.79855043e+00
  3.32920118e+00  3.75017382e+00  2.10823123e+00  2.71111810e+00
  1.64284745e+00  2.32981893e+00  1.81232631e+00  1.68309487e+00
  1.11840346e+00  5.01202757e-01  7.17991046e-01  1.92993190e-01
  1.24741253e+00  1.42665836e+00  8.97442898e-01  4.71110683e-01
  9.97920755e-01  7.52260195e-01  1.72652686e+00  1.64061658e+00
  7.43673821e-01  6.45787347e-01  5.54649687e-01 -2.02936268e-01
  9.85951696e-02  5.17984877e-01  6.40623283e-01  1.91173345e+00
  2.00540932e+00  8.51377857e-01  1.21396144e+00  1.69386179e+00
  8.92493564e-01  8.97859513e-01  4.88814651e-02  1.43002298e+00
  3.53092401e-01  2.24124928e-01  2.84705585e-01  1.17784866e-01
  3.14651341e-01 -3.43767082e-01 -9.34810784e-01 -4.37850917e-01
  1.47642691e-02 -9.04305279e-01 -1.13475356e+00 -4.79744512e-01
  3.03628270e-01  4.27883809e-01  5.38022113e-01  1.15607829e+00
  1.08326200e+00  1.23400388e-01  6.83528329e-01  1.10784438e+00
 -2.38433734e-01 -7.34378942e-01  4.87455004e-01  9.06835371e-01
  2.68408753e-01  2.07246647e-01  9.99684995e-01  1.37438057e+00
  1.16549424e+00  3.31064555e+00  2.16770885e+00  4.07334407e-01
 -7.86150846e-01 -3.90158875e-02  1.75497968e-01  1.47025566e+00
  1.69001418e+00  7.71736652e-01  5.06308695e-01 -3.62350161e-01
  6.73325455e-01  5.33910683e-01 -7.30848096e-02 -1.30200955e+00
 -1.70499476e+00 -1.11098647e+00 -5.61157747e-01 -1.81279640e-01
 -1.03416922e+00 -1.14054684e+00 -8.25700109e-01 -2.97645006e-01
  3.64409894e-01 -7.51565300e-01 -9.42167541e-01 -3.64364265e-01
  2.98151733e-01  2.78455368e-01 -3.04704169e-01 -4.60246740e-01
  4.56204862e-01  9.11115573e-02  4.23404195e-01 -6.73324993e-01
 -7.91066202e-03 -5.99016602e-01 -4.72747777e-01 -1.18267653e+00
 -1.94072889e+00 -1.15348246e+00 -1.78408120e+00 -1.57038706e-01
 -1.43189822e-01  6.29779846e-01 -5.75576915e-02 -4.15018931e-02
 -1.16856510e+00 -1.34963211e+00  6.75122228e-02 -6.93790737e-01
 -7.38736488e-01 -6.90538000e-01  8.64213598e-01 -3.83426857e-03
 -5.12971643e-01  3.53497069e-01  2.99878077e-01  1.92638683e+00
  1.08206798e+00  1.97070715e+00  6.94997413e-01  2.88303551e-01
 -3.04366012e-01  6.15291349e-01  9.77867030e-01  1.11907467e+00
  1.34949187e+00  6.52081214e-01  2.61189251e+00  2.75741560e+00
  2.15839307e+00  1.34857251e+00  1.33526241e+00  2.58904348e-01
 -9.53481706e-02 -1.03363114e-01  7.14985877e-01  2.14892558e-01
  1.92544844e-01  4.15573848e-01 -2.52001904e-01 -9.04939165e-01
 -1.69059509e-02  4.37437736e-02 -2.36413109e-02  4.39924121e-01
 -9.66787118e-01 -1.63753561e+00 -2.54431693e-01 -1.34529329e-01
 -1.71645942e-02  3.27745586e-01  1.78493810e+00  1.16936836e+00
  7.30674835e-01  5.85488138e-01  2.59794709e+00  6.88040574e-01
  3.17236753e-01 -6.55432987e-01  4.67234073e-01 -2.98229039e-01
  1.55246059e-01  1.36686412e+00  1.69443451e+00  2.15902908e+00
  1.95952703e+00  1.33242580e+00  2.09301013e+00  1.23736772e+00
  1.03446551e+00  1.39299909e-01 -3.26572404e-01 -8.81308906e-01
 -3.23829809e-02  1.21201036e+00  2.28130070e-01  7.30171647e-02
  2.00595274e-01  4.13475812e-01  1.83047863e-01 -1.65663235e-01
 -1.04084839e-01  1.44082872e-01  2.70356983e-01  9.40080539e-01
  1.29055290e+00  1.08954982e+00 -4.60495368e-01  3.61422996e-01
 -2.09089417e-01  1.19421980e-01 -8.22255371e-02  1.63571838e-01
  1.13758573e+00  1.57988602e+00  1.54530636e+00  1.49697134e+00
  1.65107832e+00  1.66665901e+00  1.99138092e+00  9.69227147e-01
  6.30593091e-01  1.38861772e+00  9.30759443e-01  5.45908752e-01
  1.36016107e+00  1.97152095e+00  1.57104041e+00  1.50627074e+00
  7.36238872e-01  3.39601369e-01  1.14457195e+00  5.63483630e-01
  1.42378792e+00  6.81136351e-01  1.44971583e+00  1.00738569e+00
 -2.55027314e-02  1.57178948e+00  1.40546405e+00  7.93003271e-01
  1.21886873e+00  1.94499399e+00  2.11320120e+00  1.49679486e+00
  8.43694359e-01  1.60122086e+00  9.73762710e-01  8.35875651e-01
  1.04100827e+00  9.21598424e-01  1.69671825e+00  1.10556416e+00
  7.97882840e-01  7.48567631e-01 -5.96966874e-02  2.46442226e-02
 -4.51407532e-01  4.94050192e-01  1.47355971e+00  2.51186798e+00
  1.33748860e+00  2.42778296e+00  1.51850539e+00  1.57073352e+00
  8.19933884e-01  1.55808814e+00  1.44931537e+00  1.75839977e+00
  1.44122831e+00  1.03400418e+00  1.83986330e+00  2.19148385e+00
  1.89382688e+00  2.56545069e+00  1.95375843e+00  2.50352208e+00
  3.15624063e+00  2.17298752e+00  2.04154877e+00  1.43834976e+00
  1.10448524e-02  3.37473540e-01 -1.39604139e-01  1.76221741e+00
  1.13917891e+00  7.91588383e-01  5.32213687e-01  3.69518726e-01
  1.53400267e+00  9.19558818e-01  8.60480101e-01  8.29062974e-01
  9.93821909e-01  9.01915791e-01  4.17940351e-01  6.09623127e-01
  1.25994717e+00  7.42371345e-01  2.69450171e-01  1.18200410e+00
  8.37435012e-01  1.92172915e+00  2.15783382e+00  1.92465062e+00
  1.95525591e+00  8.94207550e-01  1.15752956e+00  1.66391574e+00
  1.98550560e+00  2.33347316e+00  2.33383306e+00  2.49047675e+00
  2.15585487e+00  1.09721685e+00  2.66697532e+00  1.43290845e+00
  9.83153644e-01  1.05877448e+00 -4.24721253e-02  7.64058598e-01
  3.24619725e-01  1.14471482e-01  2.90063405e-02  1.03527163e+00
 -7.46357132e-01  6.27212382e-02  1.09157855e-01  5.40237420e-02
  1.16424771e+00  1.24374812e+00  5.90776395e-01  1.45234556e+00
  2.00475345e-01  4.05567206e-01 -1.19784989e-01  2.88996407e-01
  1.53993160e+00  1.47210551e+00  2.03772293e+00  7.38801914e-01
  8.06662123e-01  1.32538170e+00  5.60730367e-01  2.71081676e-01
  7.76416543e-01 -6.17719402e-02 -8.58513410e-01 -1.00242482e+00
 -4.47601587e-01 -5.20896307e-01 -1.08186037e+00 -4.11987243e-01
 -5.36429384e-01 -1.35226260e-01 -6.21169612e-01 -6.10055012e-01
 -1.47305026e+00  3.00367758e-01  1.36058822e+00  7.00417465e-01
  4.77979373e-01 -8.54263151e-02  1.53124630e-01  4.19588520e-02
 -4.18266970e-01 -3.76357653e-01 -1.10897428e+00 -6.61483303e-01
 -6.61928613e-01 -3.98405282e-01 -3.81181626e-01 -4.66680678e-01]"
"[-4.61938550e-01  1.35832616e-01  5.28752424e-01  2.90120704e-01
  2.02614836e-01  1.60407965e+00  1.58659697e+00  1.24398318e+00
  1.43278312e-01  2.52600313e-01  1.36087419e-01 -1.22518359e-01
 -1.27293496e-01  1.67003794e-01 -5.55888429e-01 -8.35468451e-01
  5.98973166e-01  1.89347159e-01  3.41746063e-01 -3.17329427e-01
 -8.51100648e-01 -6.31488776e-01 -2.91759754e-01 -9.84863901e-02
 -3.23064041e-01 -7.66244660e-01 -1.28257843e-01 -3.18713556e-01
  4.71868033e-03 -8.67908354e-01 -2.88518780e-01 -1.94179342e+00
 -8.78675585e-01  4.50716230e-02  7.26834232e-02 -2.54937568e-01
 -1.24456020e-01  3.40556612e-01  8.57457086e-02 -3.60709220e-01
 -9.37781711e-01 -1.19744394e+00 -1.78592134e+00 -1.28418224e+00
 -1.21945836e+00 -1.68063194e+00 -2.02548261e+00 -8.11584724e-01
 -9.26194896e-01 -1.06000674e+00  4.06110334e-02 -4.13624598e-01
  1.78799185e-01 -3.52546436e-01 -1.01475483e+00 -1.75863242e+00
 -2.33988421e+00 -2.32929687e+00 -1.82557453e+00 -1.76039518e+00
 -1.54191901e-01 -5.66886146e-01 -1.55719778e+00 -7.23962175e-01
 -5.23075996e-01 -8.31001720e-01 -1.56229424e+00 -3.47737844e-01
 -3.46930942e-01 -1.04295019e+00 -4.43055462e-01 -6.78024481e-01
 -6.06257600e-01 -1.63377340e+00 -1.87544356e+00 -4.81372026e-01
 -3.92948048e-01 -1.36557197e+00 -4.02924984e-01 -3.00475368e-01
 -7.52653838e-01 -9.02067109e-01 -1.57083103e+00 -8.61171227e-01
 -6.17489491e-01 -1.05707993e-01  2.23741186e-01 -2.51335671e-01
 -1.07917960e+00 -4.18493762e-01 -1.94024037e-01 -1.06192428e+00
 -1.33058034e+00 -2.06493008e+00 -1.69762270e+00 -2.17149907e+00
 -2.13016438e+00 -1.26176720e+00 -1.45501948e+00 -1.60569690e+00
 -1.61538357e+00 -1.77706238e+00 -3.49498732e-01 -1.04620429e-01
  6.28320500e-02 -1.33271433e-01  3.80126905e-01  2.68364781e-01
  3.47750892e-02 -3.98970658e-01 -8.02070639e-01 -1.29804820e+00
 -1.86040020e+00 -1.61056444e+00 -1.02722325e+00 -1.84133566e+00
 -1.28059386e+00 -1.43658154e+00 -1.90672744e+00 -8.73308566e-01
  2.25516550e-01 -1.65435200e-02 -6.41239090e-01  2.06547016e-01
 -6.92533657e-02 -9.20711371e-01 -9.52765728e-01 -8.31087162e-01
  6.40367552e-01  1.00054525e+00  2.50129892e-02  2.22602947e-01
 -8.10574069e-02 -7.94262798e-01 -1.40616386e+00 -7.93161065e-01
 -7.88311378e-01 -1.10896028e+00 -1.18816571e+00 -2.51958271e+00
 -2.35213626e+00 -2.31807879e+00 -2.36178802e+00 -8.56780684e-01
 -1.82799899e+00 -2.00849518e+00 -1.29260182e+00 -1.59940968e+00
 -1.45436964e+00 -1.48036531e+00 -1.69459592e+00 -2.07506958e+00
 -1.41854883e+00 -1.59065254e+00 -4.37376184e-01 -1.20763443e+00
  1.33306232e-01  5.09829481e-01 -3.16158973e-01 -1.02115295e+00
 -9.30943866e-01 -1.16017259e+00 -5.81256030e-01 -8.73232617e-01
 -4.07953687e-01 -8.26120563e-01 -6.94599049e-01 -2.20438300e-01
 -8.07240588e-01 -7.75187333e-01 -4.96804701e-01 -9.09643852e-01
 -8.86108955e-01 -6.03965848e-01 -1.07722958e+00 -1.11740570e+00
 -3.58317781e-01 -1.06700246e-01  1.36693635e-01 -4.05140891e-01
 -6.14097575e-01 -6.09671031e-01 -2.77668501e-01 -1.34822093e+00
 -7.81777267e-01 -4.54471405e-01 -7.22541742e-01 -5.03893899e-01
 -4.03585380e-01 -1.30970988e-01 -5.07123627e-01 -2.59440875e-01
 -5.59588519e-02 -6.20447200e-01 -6.70173826e-01  8.73483529e-01
 -9.90497224e-01  1.48018780e-01  5.49342674e-01  5.97430678e-01
  1.49853993e+00  2.13863215e+00  8.17732536e-01  7.12371731e-01
  7.53970462e-01  1.66241734e+00  1.04246057e+00  1.85368779e+00
  1.95362854e-01 -7.77841787e-01  1.72064628e-01  4.96910109e-01
  3.75968739e-01  1.20221303e+00  1.06252847e+00  9.26801200e-01
  1.65243844e+00  5.54990062e-01  1.55818132e+00  5.08053773e-01
  1.07412765e+00  1.75834379e+00  1.64213628e+00  9.49921508e-01
  1.54250597e+00  1.39079576e+00  7.60932155e-01  1.15175011e+00
  1.08068120e+00  1.28593481e+00  1.46155676e+00  1.58810925e+00
  1.74312340e+00  1.12443237e+00  1.29618008e+00  5.87905057e-01
  9.55294794e-01  1.11050470e+00 -1.96977031e-01  7.41742907e-01
  9.22218577e-01  5.16155469e-01  1.45264243e+00 -4.12521377e-02
  6.13018481e-01  4.76732301e-01  1.39504284e+00  1.12346830e+00
  1.37297814e+00  2.25819669e+00  1.41313577e+00  1.75545274e+00
  2.03414022e+00  1.56060963e+00  1.94758995e+00  1.35281657e+00
  9.67794959e-01  4.49192483e-01  7.51229517e-01  1.64458837e+00
  1.39825372e+00  8.64737111e-01  1.84171750e+00  1.24324320e+00
  1.88636154e+00  1.99117871e+00  1.98565024e+00  1.85790947e+00
  4.66969031e-01  7.90012554e-01  1.28210395e+00  2.98762704e-01
  7.29689608e-01  7.74326486e-01  4.22323480e-01  3.09463577e-01
  6.83943884e-01  1.04393958e+00  1.66394132e+00  2.03475318e+00
  6.56293010e-01  1.30856449e+00  1.45784469e+00  1.96223128e+00
  4.39151933e-01  3.36123987e-01  7.19209522e-01  9.82744432e-01
  1.03783550e+00  9.39586292e-01  9.31623839e-01  1.38567886e+00
  8.17205925e-01  1.09634184e+00  1.20390162e+00  8.44696599e-01
  3.15409785e-01  1.01953828e+00  2.53898289e+00  2.19344824e+00
  1.67352285e+00  1.22160531e+00  7.57385665e-03 -1.78421265e-01
 -1.40466696e-01  3.46563284e-01  6.16416881e-01  6.68770935e-01
 -2.83747865e-02 -8.85651464e-02  1.84220368e-02  3.30569084e-01
  3.08855837e-01  4.48128353e-01  2.98168039e-02 -9.82227102e-01
 -8.33613005e-01  6.01691358e-02  1.41763931e-01  1.22746358e-01
 -1.80906859e-01 -5.17454568e-01  1.84501771e-01 -2.81243715e-01
  5.87696323e-01 -2.44432804e-01 -6.63982858e-01  5.02609869e-01
 -3.21260187e-02  8.64041108e-01  6.01716541e-01  1.35544355e+00
 -6.68773734e-01  1.65893557e-01  1.53276413e+00  7.90027358e-01
  1.84818947e+00  2.57406882e-01  1.40657484e-01  5.53925990e-01
 -7.45416296e-01  3.99994108e-01 -7.68110612e-01 -3.54572551e-01
 -6.75859667e-01 -1.48734447e+00 -3.57737701e-01 -9.16761851e-01
 -4.86767650e-01  4.76094876e-01  2.68793713e-01 -9.07361439e-01
 -1.16570305e+00 -4.43276696e-01 -2.04932071e-01 -4.32015210e-01
 -1.53206821e-01 -3.28410416e-01  6.63371036e-01  4.53935971e-01
 -8.90026787e-01 -5.67755401e-01  3.43375779e-01 -1.54462485e-01
  2.49522216e-01 -1.74156965e-01 -9.31913057e-01 -3.43776436e-01
  1.96288887e-01  3.14281426e-01  8.64035997e-02 -6.51309269e-01
 -9.62514810e-02 -4.22843473e-01 -1.01190159e-02  3.31812534e-01
 -5.78552874e-01 -8.61211565e-01 -2.33379890e-01 -8.84160033e-01
 -6.25518160e-01 -1.27663039e+00 -1.79521378e+00 -2.44045078e-01
 -1.30791757e-01 -6.94081435e-01 -9.03606459e-01 -8.86137656e-01
 -1.05717348e+00 -1.50260727e+00 -1.40627411e+00 -2.11522005e-01
 -5.14738362e-01 -1.11838458e+00 -4.26880578e-01 -9.62294597e-01
 -1.64098608e+00 -1.26882054e+00 -1.80914686e+00 -9.66655624e-01
 -1.56217959e+00 -6.31342081e-01 -3.17732436e-01 -4.51025962e-01
  4.56622277e-01 -8.21001261e-01 -1.43437800e+00 -1.40171517e+00
 -1.60008381e+00 -3.51562778e-01 -2.56043626e-01 -1.65161310e+00
 -2.13388084e+00 -2.48343430e+00 -2.93056230e+00 -2.30344133e+00
 -2.21794139e+00 -1.53603753e+00 -1.19833130e+00 -1.08532331e+00
 -2.32923291e-01 -1.27476409e+00 -2.50527856e+00 -2.67342346e+00
